,agenda_name,agenda_id,agenda_url
287,국가유산수리 등에 관한 법률 일부개정법률안(대안),2204302,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2H4F0U9C0C2M0U9C1Y7H5K7V0O7C5
288,공연법 일부개정법률안(대안),2204303,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2I4X0P9W0E2F0T9I1N3F5D1M1E6D0
289,콘텐츠산업 진흥법 일부개정법률안,2200022,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_U2B4A0P5D3I0R1F4G5A0N4H6N3D1W4
290,이스포츠(전자스포츠) 진흥에 관한 법률 일부개정법률안,2200036,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2W4Q0Y5K3I0J1S6X4T5O0T4M2E7C3
291,애니메이션산업 진흥에 관한 법률 일부개정법률안,2200021,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2C4R0F5Q3N0N1H4N5T0N0T4N2Y0U7
292,문화산업진흥 기본법 일부개정법률안,2203136,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2X4F0F8E1E9D1D1B2C9K4I8J6H3I5
293,국어기본법 일부개정법률안,2201312,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2Y4W0V6T2U7C1A5Z3Y4Z0H0F1E5F0
294,공공디자인의 진흥에 관한 법률 일부개정법률안,2201527,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2M4N0L7L0K2L0J9R4S8Q1Q2P7Q3O9
295,북한이탈주민의 보호 및 정착지원에 관한 법률 일부개정법률안,2200056,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2Q4P0X5V3U0T1U6C5A2Y3X3Y9V3T0
296,정보통신 진흥 및 융합 활성화 등에 관한 특별법 일부개정법률안,2202184,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2Q4B0R7T2S4I1E1P3Q3I5E8S1G2O2
297,전파법 일부개정법률안,2202171,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_D2A4K0M7H2W4T0B9Z1C2D5L1P6S9F2
298,인터넷 멀티미디어 방송사업법 일부개정법률안,2201040,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_Z2B4D0J6D2S7J1N4B2Z1J3S8X0M2S1
299,소프트웨어 진흥법 일부개정법률안,2202137,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2U4I0G7M2E3F1X1T2J7U4J2V7F3O7
300,우체국예금·보험에 관한 법률 일부개정법률안,2201592,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2R4P0O7P0I8I1H6H5G8E4F9M3O2M0
301,방송통신발전 기본법 일부개정법률안,2200589,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2J4I0E6D0D4C1A6I4H2I2H6F2O2I7
302,원자력안전법 일부개정법률안,2201704,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_H2X4J0Q7K1B2E1F7M4T8K3E9Z9Z1N8
303,울산과학기술원법 일부개정법률안(대안),2204326,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2D4K0L9D0O5B1M4N2A9S1V5L7S3R6
304,연구개발특구의 육성에 관한 특별법 일부개정법률안(대안),2204324,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2O4H0N9E0Q5G1B4T2S9A5I2S1S2X8
305,대구경북과학기술원법 일부개정법률안(대안),2204325,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2K4K0O9L0L5Q1W4W2N5B4H4F7Z1A6
306,과학관의 설립·운영 및 육성에 관한 법률 일부개정법률안(대안),2204327,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2C4B0M9Y0U5O1C4Y2K4W5A6E5P5N7
307,우주개발 진흥법 일부개정법률안,2200127,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2U4D0C5F3E0B0J9J1G8P4O3L4H1I4
308,생명공학육성법 일부개정법률안,2200538,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2M4O0C6L1C7Q1N3H2F9I3O4Z1L2F5
309,국가과학기술자문회의법 일부개정법률안,2201929,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2X4W0V7T1C7Z1E6D5A7J4I2H1N0M4
310,광주과학기술원법 일부개정법률안,2201825,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2K4K0I7J1R2P1Q2O1P0N3O2W6U7V0
311,지방대학 및 지역균형인재 육성에 관한 법률 일부개정법률안,2200328,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2O4O0M6N0V7W1U4U1S5R5S4N8O0M8
312,교육환경 보호에 관한 법률 일부개정법률안,2200241,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2A4Y0X6L0J3I0E8C3B4C3B3J1H6G5
313,예금자보호법 일부개정법률안,2200618,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2V4W0U6V1T3U1P6Q1O0P2N7L9M6U1
314,각급 법원의 설치와 관할구역에 관한 법률 일부개정법률안,2200154,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2Q4Q0Z5X3W0V1D5E1C8B0A2V0W8V4
315,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(대안),2203923,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2V4Q0A9W0M4H1Y9R4R5T2H2J4M8Q3
316,순직 해병 수사 방해 및 사건 은폐 등의 진상규명을 위한 특별검사의 임명 등에 관한 법률안(대안),2203920,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2Z4G0P9D1B0N1P4G4P6S3T5H0I9B4
317,윤석열 대통령 배우자 김건희의 주가조작 사건 등의 진상규명을 위한 특별검사 임명 등에 관한 법률안(대안),2203925,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2D4S0V9L1P0C1U4K4O4O3D0J4G1C3
318,택시운송사업의 발전에 관한 법률 일부개정법률안,2201404,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2O4K0L6J2I5G1P3Q5O4V2W4S9Q8P9
319,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안,2201390,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2N4N0M7N0L1L1T0S5S8Q4R4Q1Q7M2
320,전세사기피해자 지원 및 주거안정에 관한 특별법 일부개정법률안(대안),2203263,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2T4O0D8W2J0S1B1R5J4K5W2T0V9C2
321,폐기물관리법 일부개정법률안,2200485,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2E4F0D6D1C3A1B0W3X6W3W4U0V0T5
322,간호법안(대안),2203286,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2R4A0W8N2T7X1F9F3X4D2D1Y2V4C7
323,자치입법권 강화 및 지방자율성 제고를 위한 결핵예방법 등 7개 법률의 일부개정에 관한 법률안,2201121,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_X2L4H0K6Q2T8F1C5W4X4S1S7B3B9W1
324,자치입법권 강화 및 지방자율성 제고를 위한 농수산물 품질관리법 등 3개 법률의 일부개정에 관한 법률안,2201176,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_R2I4Y0R6W2E8T1C8Q3J0R3D7G7Z3X4
325,국민기초생활 보장법 일부개정법률안,2201053,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2J4I0Z6U2T7W1P5B4R9Q1D3E9G7G2
326,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안(대안),2203267,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2L4A0W8L1E9F1H6H4Y4Y1U1J5I4D6
327,소상공인 보호 및 지원에 관한 법률 일부개정법률안,2200236,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2O4N0V5W3V0U1S5R1Q8Y1X4V2Y2W0
328,대·중소기업 상생협력 촉진에 관한 법률 일부개정법률안,2200770,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_L2M4K0J6H1I9E0D9B4A0I3J2H8G4E9
329,유통산업발전법 일부개정법률안,2201037,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_T2C4H0N6B2V7A1D4S0L9W2U7G5S8W7
330,에너지이용 합리화법 일부개정법률안,2201034,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_X2T4G0X6O2N7T1W3H5B4K0T8M4L7X7
331,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안,2200377,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2Z4H0I6G0H7F1E3E5M6N0L5L2K4I6
332,발명교육의 활성화 및 지원에 관한 법률 일부개정법률안,2200286,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C2A4Z0X6Y0G3F1E9C0Y5G2F3G0E2C5
333,도시가스사업법 일부개정법률안,2200767,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_S2R4N0L6J1K9J0R9Q4R0Q5Y7W2X2W2
334,광업법 일부개정법률안,2200438,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2R4Q0O6P0W5Y1W4W0U6T2U8B6C1A1
335,서민의 금융생활 지원에 관한 법률 일부개정법률안(대안),2203269,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2R4O0U8J2A6E1J7I4Y1Y3O2Z0P3O6
336,범죄피해자 보호법 일부개정법률안,2200541,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2B4A0A6Z1Z0H1G8G2E4F2D1E4M5M7
337,상업등기법 일부개정법률안,2202754,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_P2V4R0B8U1H2C2E0N4K2J5R1F9X3E0
338,상법 일부개정법률안,2202753,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_P2C4S0L8H1Z2D2E0U4L0N0F2O1W0C8
339,법인의 등기사항에 관한 특례법 일부개정법률안,2202755,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_H2E4I0T8D1G2Q2Z0G4P5L5Q2C9R3G8
340,부동산등기법 일부개정법률안,2202752,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_J2E4C0Y8W1V2L2N0W3J9T4D9E0V4B1
341,민법 일부개정법률안(대안),2203266,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_D2R4G0H8P2B7P1V2D5H7Y0P3S7B2C4
342,노동조합 및 노동관계조정법 일부개정법률안(대안),2202444,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2U4G0H7Y1F7C1X7H3D1A3O8J9V2Q2
343,2024년 민생회복지원금 지급을 위한 특별조치법안(대안),2202451,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2J4G0R7Q1P8Q1G7B4C4K3G4A7L7V6
344,한국교육방송공사법 일부개정법률안(대안),2200948,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2U4T0D6C1R8Y1J1U5N1T2W6M3Y3K0
345,방송문화진흥회법 일부개정법률안(대안),2200947,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2B4G0U6Q1T8O1H1B5U1L0C0S2E6N0
346,방송법 일부개정법률안(대안),2200946,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2E4G0C6K1K8P1M1E5X0I2B5I5Z5E2
347,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안,2200461,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2T4Y0W6A1H3Y1W6O2T4E3D0L1I1M5
348,일본 정부의 사도 광산 세계유산 등재 추진 철회 및 일본 근대산업시설 유네스코 권고 이행 촉구 결의안,2200467,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_B2Y4K0K6M1Q3U1V6C5S5T2M7F3I8F2
349,공무원연금법 일부개정법률안(대안),2206329,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2P4Z1U1B2D7X2F0W3U4Z1S3S8Y3L8
350,장애인·노인·임산부 등의 편의증진 보장에 관한 법률 일부개정법률안,2202698,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2M4N0L7L0K3K1S3Q1R9Q3Q2O5W0X6
351,법원조직법 일부개정법률안(대안),2204309,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Q2Y4E0I9O2V4I2L1M0L0R1Y9O7P7E7
352,공탁법 일부개정법률안,2202293,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_J2Z4N0D7V2H6F1A3S4I9C5X1W1V3Z6
353,형사소송법 일부개정법률안,2202274,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2G4D0H7M2B6S1F0Y4R3R1M6I3E6D1
354,중소기업협동조합법 일부개정법률안(대안),2206930,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2A4J1S1J2N2H1A3U5R4N2C7K2E1W1
355,소상공인 생계형 적합업종 지정에 관한 특별법 일부개정법률안(대안),2206931,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2G4P1U1A2L2O1E3J5W2U0Q2C4Z9X9
356,소상공인 보호 및 지원에 관한 법률 일부개정법률안(대안),2206925,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2M4J1U1M2X2Q1A3I5D0D0L8F0V7I1
357,지역신용보증재단법 일부개정법률안,2201848,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2F4G0E7F1D1E1C0C5K1J0J1I2I9G4
358,중소기업창업 지원법 일부개정법률안,2201983,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2P4P0O6U2T0S1Q0P5M7U0U7S3R1Y1
359,중소기업 인력지원 특별법 일부개정법률안,2201147,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2O4N0I6J2I7H1F3N5O1N2L6K5K6T1
360,자유무역지역의 지정 및 운영에 관한 법률 일부개정법률안,2201117,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_V2W4L0F6G2W8D1C5P2S1U1T1X3O0F4
361,불공정무역행위 조사 및 산업피해구제에 관한 법률 일부개정법률안,2201129,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_O2Q4F0K6H2F8F1L6N1W3C3O8Y9P0W8
362,특허법 일부개정법률안(대안),2206928,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2I4T1H1M2K7D1S0P0O1G0B3K9Y2O1
363,실용신안법 일부개정법률안(대안),2206926,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2H4K1L1N2O7F1Y0R0M0K1G4Q5E2E7
364,상표법 일부개정법률안(대안),2206923,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_P2S4C1J1U2Z7B1N0Z0D1T4G1J9B9B3
365,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안(대안),2206922,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_I2U4H1E1T2K7M0R9P5S8N2S0K3V4K2
366,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안(대안),2206921,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_M2J4M1D1F2U7F0O9P5K4J0U2N5O3H7
367,국가첨단전략산업 경쟁력 강화 및 보호에 관한 특별조치법 일부개정법률안(대안),2206924,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2C4F1Y1X2K7G0O9Y5Y9C2U6S5K1O8
368,환경친화적 자동차의 개발 및 보급 촉진에 관한 법률 일부개정법률안,2202498,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_J2I4G0G7F1G0N1M6M1K3M2K4K9G7E9
369,디자인보호법 일부개정법률안,2204041,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2W4V0W8U2C8D1B4C1A8A5Z5V7V4U3
370,기술의 이전 및 사업화 촉진에 관한 법률 일부개정법률안,2203295,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2S4O0M7L2M2L1Y0U2T5U0T7R2A2Y3
371,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안,2204174,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2L4M0K8J2J7R1R3Q3R2P2P6O4W6W8
372,한ㆍ아프리카재단법 일부개정법률안,2202082,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_M2Y4A0O7R2P2G1H3T2G6D1Z9G9L0T1
373,한국국제교류재단법 일부개정법률안(대안),2206915,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2C4L1X1C2P7G2P0G3D4F4F5E9B3K6
374,특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안,2203016,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_R2K4N0N8M2P0L1U8P2Z9Z0L8W8X1V2
375,참전유공자 예우 및 단체설립에 관한 법률 일부개정법률안,2202999,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_H2Y4X0Q8R2Q0E1P7E1P1O5D7I3P5I8
376,고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 일부개정법률안,2203004,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_I2Z4J0K8Y2V0L1O7O2H7M5C8O8X9X6
377,5·18민주유공자예우 및 단체설립에 관한 법률 일부개정법률안,2203030,http://likms.assembly.go.kr/bill/billDetail.do?billId=ARC_Q2A4D0K8P2P1V1D3X1N4D3G7U9H9T5
378,보훈보상대상자 지원에 관한 법률 일부개정법률안(대안),2206911,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_C2G4A1N2W0X3G1P3A2Z5G5Z0G2W6D9
379,독립유공자예우에 관한 법률 일부개정법률안(대안),2206913,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_N2W4Z1G2N0B3B1Y3C2X8C5R8J4V2Z2
380,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안(대안),2206912,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2P4P1J2C0R3N1U3N2Y7R4Y9N0E0X3
381,순직 해병 수사 방해 및 사건 은폐 등의 진상규명을 위한 특별검사의 임명 등에 관한 법률안,2200038,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2A4X0I5U3L0T1D6L5T2K1D9G6Q3S4
382,검사(엄희준) 탄핵소추안,2201280,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_V2R4U0H7G0E2Q1S3P4W3T4O1D1O9I9
383,검사(박상용) 탄핵소추안,2201279,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_T2P4P0Y7P0Z2J1M3C4I3D0D8J5S0C7
384,검사(김영철) 탄핵소추안,2201278,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2N4X0C7F0S2S1A3D4S2G3F3D0C5L3
385,검사(강백신) 탄핵소추안,2201277,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_K2Y4M0L7U0R2M1U3O4R1R4Y8C4E5O3
